message,label
Hey | The meeting got moved to Thursday | Just wanted to let you know so you don't show up Wednesday | See you then,0
Hey | Using my sister's phone | It's Jake | Got myself in a situation | Need £300 transferred to bank transfer immediately | Please help and keep it quiet for now | I wouldn't ask if it wasn't serious,1
Bro/Sis you need to see this | My friend showed me this crypto platform | Put in £3000 last week | Already showing 500% profit | Withdrawing tomorrow to prove it's real | Want me to add you? | Don't miss this,1
Please help me | I'm stranded at the airport | Missed my flight | Need £100 for a new ticket | Monzo transfer please | I'll sort everything when I'm home | Please it's urgent,1
Hey | Can you cover me for lunch today? | I'll pay you back £10 tomorrow | Forgot my wallet | Thanks,0
My angel | Our love is so real to me | I know we haven't met in person yet but my feelings are genuine | I need your help | emergency surgery for my mother | If you can send £200 I can finally come to you | Please my love I am desperate | Please don't tell anyone about our situation | Time is running out please hurry,1
Hiya | It's Harry using my friend's phone | Really embarrassing situation | Could you lend me £80? | Send it to CashApp | Don't tell the others I'll explain | I wouldn't ask if it wasn't serious | Please reply asap,1
Something terrible has happened | I can't explain everything now | I need $200 transferred via Monzo immediately | Please just trust me | I would never ask if it wasn't serious | Don't tell anyone,1
Hey! | New number for Jake | Listen I need a favour and it's urgent | £120 to my PayPal please | Really can't explain right now | Just trust me and keep it quiet | Please reply asap,1
Hi | Just wanted to say thank you for helping me move last weekend | Really appreciated it | Let me know when you're free and I'll cook dinner,0
Hey! I've been watching your posts and thought you'd be interested | My cousin works in finance and gave me this tip | £2000 investment | triple return in 7 days | Completely legit | I can vouch for it personally | Limited spots available,1
Hey! Just transferred you £20 for the tickets | Let me know if it comes through okay | Revolut should be instant,0
This is not spam I promise | I've made 300% this month alone | All from £250 investment | The platform uses AI trading | Completely passive | Want to see my proof of earnings? | Limited spots available,1
Hi | Quick one — did you end up booking those flights? | Just wondering if we need to sort accommodation too,0
Hi | Got your message | That sounds great | I'm free Saturday afternoon | Shall we say 2pm?,0
My darling I have been thinking about you all day | Our connection is so special | I have never felt this way about anyone | I need to tell you something difficult | I am in a plane ticket to come see you | Could you help me with £1000? | I will pay you back the moment I arrive | You are the only person I trust | Please don't tell anyone about our situation | Time is running out please hurry,1
My love | I have something to confess | I am in a difficult situation | stuck at customs and need to pay fees | I need £150 to resolve it | I know we have only spoken online but my feelings for you are real | Please help me and I will prove my love forever,1
My darling I have been thinking about you all day | Our connection is so special | I have never felt this way about anyone | I need to tell you something difficult | I am in a stuck at customs and need to pay fees | Could you help me with $500? | I will pay you back the moment I arrive | You are the only person I trust,1
Your parcel from HMRC could not be delivered | A redelivery fee of £99.99 is required | Please pay here to reschedule: http://hmrc-refund-gov.uk/claim | Your parcel will be returned after 5 days if not claimed,1
Listen I know you've heard this before but this is different | I've been using this investment platform for 2 weeks | Already made £10000 | Minimum investment is £800 | I can refer you and we both get a bonus | Link in my bio,1
"Hey | So I know this sounds too good to be true | But I've been paid out already | $1000 in, £3000 out | Crypto trading platform | My referral gets you a bonus | Link: http://invest-now-crypto.com | Limited spots available",1
You have a pending refund of £200 from DHL | To receive your refund please confirm your bank account details | Secure form: http://royal-mail-delivery.net/rebook | Refund will be cancelled if not claimed within 72 hours,1
URGENT MESSAGE | I'm in hospital | Everything is okay but I need £50 for the private room they're insisting on | CashApp transfer | Please come quickly or send the money | Don't panic just help | Please don't tell anyone yet,1
